code,symbol,issuer,fund_manager,fund_type,establishment_date,listed_date,stop_date,de_listed_date,benchmark
660109,农银收益C,农银汇理基金管理有限公司,史向明 周宇 ,Bond,2011-07-01,2011-07-01,0000-00-00,0000-00-00,10.0％×沪深300指数+90.0％×中债-综合指数
660116,农银7天债B,农银汇理基金管理有限公司,史向明 ,Bond,2013-02-05,2013-02-05,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后)
671010,西部策略,西部利得基金管理有限公司,刘荟 ,Hybrid,2011-01-25,2011-01-25,0000-00-00,0000-00-00,20.0％×上海证券交易所国债指数+80.0％×沪深300指数
671030,西部驱动,西部利得基金管理有限公司,崔惠军 刘荟 ,Stock,2018-09-26,2018-09-26,0000-00-00,0000-00-00,20.0％×上海证券交易所国债指数+80.0％×沪深300指数
673010,西部新动向,西部利得基金管理有限公司,刘荟 ,Hybrid,2011-08-18,2011-08-18,0000-00-00,0000-00-00,45.0％×上海证券交易所国债指数+55.0％×沪深300指数
673020,西部成长,西部利得基金管理有限公司,曹祥 韩丽楠 ,Hybrid,2015-06-02,2015-06-02,0000-00-00,0000-00-00,100.0％×三年定期存款利率(税后)
673030,西部多策略,西部利得基金管理有限公司,曹祥 韩丽楠 ,Hybrid,2015-07-27,2015-07-27,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中证全债指数
673040,西部行业A,西部利得基金管理有限公司,韩丽楠 ,Hybrid,2016-03-11,2016-03-11,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中证全债指数
673043,西部行业C,西部利得基金管理有限公司,韩丽楠 ,Hybrid,2016-05-25,2016-05-25,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中证全债指数
673050,西部新盈,西部利得基金管理有限公司,韩丽楠 ,Hybrid,2016-01-22,2016-01-22,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中证全债指数
673060,西部景瑞,西部利得基金管理有限公司,曹祥 ,Hybrid,2016-08-25,2016-08-25,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中证全债指数
673071,西部新动力A,西部利得基金管理有限公司,韩丽楠 林静 ,Hybrid,2016-11-17,2016-11-17,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中证全债指数
673073,西部新动力C,西部利得基金管理有限公司,韩丽楠 林静 ,Hybrid,2016-11-17,2016-11-17,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中证全债指数
673081,西部祥运A,西部利得基金管理有限公司,韩丽楠 林静 ,Hybrid,2016-12-05,2016-12-05,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中证全债指数
673083,西部祥运C,西部利得基金管理有限公司,韩丽楠 林静 ,Hybrid,2016-12-05,2016-12-05,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中证全债指数
673090,西部个股,西部利得基金管理有限公司,崔惠军 ,Stock,2017-01-23,2017-01-23,0000-00-00,0000-00-00,80.0％×沪深300指数+20.0％×中证全债指数
673100,西部沪深300A,西部利得基金管理有限公司,盛丰衍 ,Stock,2018-12-27,2018-12-27,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×沪深300指数
673101,西部沪深300C,西部利得基金管理有限公司,盛丰衍 ,Stock,2018-12-27,2018-12-27,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×沪深300指数
673110,西部新润,西部利得基金管理有限公司,张翔 ,Hybrid,2017-08-25,2017-08-25,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中证全债指数
673120,西部新富,西部利得基金管理有限公司,韩丽楠 林静 ,Hybrid,2017-06-16,2017-06-16,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中证全债指数
673141,西部景程A,西部利得基金管理有限公司,刘荟 严志勇 朱朝华 ,Hybrid,2018-06-20,2018-06-20,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中证全债指数
673143,西部景程C,西部利得基金管理有限公司,刘荟 严志勇 朱朝华 ,Hybrid,2018-06-20,2018-06-20,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中证全债指数
675011,西部双利A,西部利得基金管理有限公司,韩丽楠 林静 ,Bond,2012-06-26,2012-06-26,0000-00-00,0000-00-00,10.0％×沪深300指数+90.0％×中债-综合指数-财富指数
675013,西部双利C,西部利得基金管理有限公司,韩丽楠 林静 ,Bond,2012-06-26,2012-06-26,0000-00-00,0000-00-00,10.0％×沪深300指数+90.0％×中债-综合指数-财富指数
675021,西部增利A,西部利得基金管理有限公司,,Bond,2012-12-25,2012-12-25,2015-12-26,2015-12-26,100.0％×中债-综合指数-全价指数
675023,西部增利C,西部利得基金管理有限公司,,Bond,2012-12-25,2012-12-25,2015-12-26,2015-12-26,100.0％×中债-综合指数-全价指数
675031,西部天添鑫A,西部利得基金管理有限公司,刘心峰 ,Money,2016-06-23,2016-06-23,0000-00-00,0000-00-00,100.0％×活期存款利率(税后)
675032,西部天添鑫B,西部利得基金管理有限公司,刘心峰 ,Money,2016-06-23,2016-06-23,0000-00-00,0000-00-00,100.0％×活期存款利率(税后)
675041,西部合享A,西部利得基金管理有限公司,刘心峰 严志勇 ,Bond,2016-08-25,2016-08-25,0000-00-00,0000-00-00,100.0％×中债-综合指数
675043,西部合享C,西部利得基金管理有限公司,刘心峰 严志勇 ,Bond,2016-08-25,2016-08-25,0000-00-00,0000-00-00,100.0％×中债-综合指数
675051,西部合赢A,西部利得基金管理有限公司,张维文 ,Bond,2016-09-09,2016-09-09,0000-00-00,0000-00-00,100.0％×中债-综合指数
675053,西部合赢C,西部利得基金管理有限公司,张维文 ,Bond,2016-09-09,2016-09-09,0000-00-00,0000-00-00,100.0％×中债-综合指数
675061,西部天添富A,西部利得基金管理有限公司,刘心峰 ,Money,2016-09-28,2016-09-28,0000-00-00,0000-00-00,100.0％×活期存款利率(税后)
675062,西部天添富B,西部利得基金管理有限公司,刘心峰 ,Money,2016-09-28,2016-09-28,0000-00-00,0000-00-00,100.0％×活期存款利率(税后)
675071,西部天添金A,西部利得基金管理有限公司,张维文 ,Money,2016-12-05,2016-12-05,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后)
675072,西部天添金B,西部利得基金管理有限公司,张维文 ,Money,2016-12-05,2016-12-05,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后)
675081,西部祥盈A,西部利得基金管理有限公司,童国林 ,Bond,2016-11-17,2016-11-17,0000-00-00,0000-00-00,10.0％×沪深300指数+90.0％×中债-总指数-全价指数
675083,西部祥盈C,西部利得基金管理有限公司,童国林 ,Bond,2016-11-17,2016-11-17,0000-00-00,0000-00-00,10.0％×沪深300指数+90.0％×中债-总指数-全价指数
675091,西部祥逸A,西部利得基金管理有限公司,张维文 ,Bond,2017-03-10,2017-03-10,0000-00-00,0000-00-00,100.0％×中债-综合指数
675093,西部祥逸C,西部利得基金管理有限公司,张维文 ,Bond,2017-03-10,2017-03-10,0000-00-00,0000-00-00,100.0％×中债-综合指数
675100,西部得尊,西部利得基金管理有限公司,严志勇 ,Bond,2017-03-01,2017-03-01,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数
675111,西部汇享A,西部利得基金管理有限公司,严志勇 ,Bond,2017-03-10,2017-03-10,0000-00-00,0000-00-00,100.0％×中债-综合指数
675113,西部汇享C,西部利得基金管理有限公司,严志勇 ,Bond,2017-03-10,2017-03-10,0000-00-00,0000-00-00,100.0％×中债-综合指数
675121,西部汇逸A,西部利得基金管理有限公司,张维文 ,Bond,2017-02-04,2017-02-04,0000-00-00,0000-00-00,10.0％×沪深300指数+90.0％×中债-总指数-全价指数
675123,西部汇逸C,西部利得基金管理有限公司,张维文 ,Bond,2017-02-04,2017-02-04,0000-00-00,0000-00-00,10.0％×沪深300指数+90.0％×中债-总指数-全价指数
675131,西部天添益A,西部利得基金管理有限公司,,Money,2017-08-01,2017-08-01,2018-08-15,2018-08-15,100.0％×七天通知存款利率(税后)
675132,西部天添益B,西部利得基金管理有限公司,,Money,2017-08-01,2017-08-01,2018-08-15,2018-08-15,100.0％×七天通知存款利率(税后)
675161,西部汇盈A,西部利得基金管理有限公司,韩丽楠 ,Bond,2018-03-26,2018-03-26,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数
675163,西部汇盈C,西部利得基金管理有限公司,韩丽楠 ,Bond,2018-03-26,2018-03-26,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数
680001,浙商策略,浙商基金管理有限公司,,Hybrid,2015-05-04,2015-05-04,2018-02-23,2018-02-23,50.0％×沪深300指数+50.0％×中债-综合指数
686868,浙商聚盈A,浙商基金管理有限公司,刘爱民 周锦程 ,Bond,2017-10-19,2017-10-19,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数
686869,浙商聚盈C,浙商基金管理有限公司,刘爱民 周锦程 ,Bond,2017-10-19,2017-10-19,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数
688888,浙商成长,浙商基金管理有限公司,贾腾 ,Hybrid,2011-05-17,2011-05-17,0000-00-00,0000-00-00,25.0％×上海证券交易所国债指数+75.0％×沪深300指数
690001,民生蓝筹,民生加银基金管理有限公司,高松 ,Hybrid,2009-03-27,2009-03-27,0000-00-00,0000-00-00,40.0％×上海证券交易所国债指数+60.0％×沪深300指数
690002,民生强债A,民生加银基金管理有限公司,吕军涛 杨林耘 ,Bond,2009-07-21,2009-07-21,0000-00-00,0000-00-00,100.0％×中债-综合指数
690003,民生精选,民生加银基金管理有限公司,黄一明 ,Hybrid,2010-02-03,2010-02-03,0000-00-00,0000-00-00,20.0％×上海证券交易所国债指数+80.0％×沪深300指数
690004,民生稳健,民生加银基金管理有限公司,蒯学章 ,Hybrid,2010-06-29,2010-06-29,0000-00-00,0000-00-00,20.0％×上海证券交易所国债指数+80.0％×沪深300指数
690005,民生内需,民生加银基金管理有限公司,柳世庆 ,Hybrid,2011-01-28,2011-01-28,0000-00-00,0000-00-00,20.0％×上海证券交易所国债指数+80.0％×沪深300指数
690006,民生双利A,民生加银基金管理有限公司,高松 杨林耘 ,Bond,2012-04-25,2012-04-25,0000-00-00,0000-00-00,40.0％×中债-国债总指数-全价指数+60.0％×中债-企业债总指数-全价指数
690007,民生景气,民生加银基金管理有限公司,王亮 ,Hybrid,2011-11-22,2011-11-22,0000-00-00,0000-00-00,20.0％×上海证券交易所国债指数+80.0％×沪深300指数
690008,民生资源,民生加银基金管理有限公司,蔡晓 武杰 ,Stock,2012-03-08,2012-03-08,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证内地资源主题指数
690009,民生红利,民生加银基金管理有限公司,王亮 ,Hybrid,2012-08-09,2012-08-09,0000-00-00,0000-00-00,40.0％×中证国债指数+60.0％×中证红利指数
690010,民生货币A,民生加银基金管理有限公司,李文君 ,Money,2012-12-18,2012-12-18,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后)
690011,民生积极,民生加银基金管理有限公司,金耀 ,Hybrid,2013-01-31,2013-01-31,0000-00-00,0000-00-00,60.0％×沪深300成长指数+40.0％×中证国债指数
690012,民生家盈7天A,民生加银基金管理有限公司,李文君 ,Bond,2013-02-07,2013-02-07,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后)
690202,民生强债C,民生加银基金管理有限公司,吕军涛 杨林耘 ,Bond,2009-07-21,2009-07-21,0000-00-00,0000-00-00,100.0％×中债-综合指数
690206,民生双利C,民生加银基金管理有限公司,高松 杨林耘 ,Bond,2012-04-25,2012-04-25,0000-00-00,0000-00-00,40.0％×中债-国债总指数-全价指数+60.0％×中债-企业债总指数-全价指数
690210,民生货币B,民生加银基金管理有限公司,李文君 ,Money,2012-12-18,2012-12-18,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后)
690212,民生家盈7天B,民生加银基金管理有限公司,李文君 ,Bond,2013-02-07,2013-02-07,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后)
700001,平安行业,平安基金管理有限公司,刘杰 ,Hybrid,2011-09-20,2011-09-20,0000-00-00,0000-00-00,85.0％×沪深300指数+15.0％×中证全债指数
700002,平安深证300,平安基金管理有限公司,DANIEL DONGNING SUN 施旭 ,Stock,2011-12-20,2011-12-20,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×深证300指数(收益)
700003,平安策略,平安基金管理有限公司,神爱前 ,Hybrid,2012-05-29,2012-05-29,0000-00-00,0000-00-00,60.0％×沪深300指数+40.0％×中证全债指数
700004,平安灵活,平安基金管理有限公司,刘杰 ,Hybrid,2018-10-30,2018-10-30,0000-00-00,0000-00-00,60.0％×沪深300指数+40.0％×中证全债指数
700005,平安添利A,平安基金管理有限公司,WANG AO ,Bond,2012-11-27,2012-11-27,0000-00-00,0000-00-00,100.0％×中证全债指数
700006,平安添利C,平安基金管理有限公司,WANG AO ,Bond,2012-11-27,2012-11-27,0000-00-00,0000-00-00,100.0％×中证全债指数
710001,富安达优势,富安达基金管理有限公司,吴战峰 ,Hybrid,2011-09-21,2011-09-21,0000-00-00,0000-00-00,25.0％×上海证券交易所国债指数+75.0％×沪深300指数
710002,富安达策略,富安达基金管理有限公司,李守峰 毛矛 ,Hybrid,2012-04-25,2012-04-25,0000-00-00,0000-00-00,45.0％×上海证券交易所国债指数+55.0％×沪深300指数
710301,富安达强债A,富安达基金管理有限公司,李飞 ,Bond,2012-07-25,2012-07-25,0000-00-00,0000-00-00,90.0％×中债-总指数+10.0％×沪深300指数
710302,富安达强债C,富安达基金管理有限公司,李飞 ,Bond,2012-07-25,2012-07-25,0000-00-00,0000-00-00,90.0％×中债-总指数+10.0％×沪深300指数
710501,富安达货币A,富安达基金管理有限公司,张凯瑜 ,Money,2013-01-29,2013-01-29,0000-00-00,0000-00-00,100.0％×活期存款利率(税后)
710502,富安达货币B,富安达基金管理有限公司,张凯瑜 ,Money,2013-01-29,2013-01-29,0000-00-00,0000-00-00,100.0％×活期存款利率(税后)
720001,财通价值,财通基金管理有限公司,金梓才 ,Hybrid,2011-12-01,2011-12-01,0000-00-00,0000-00-00,40.0％×上海证券交易所国债指数+60.0％×沪深300指数
720002,财通策略A,财通基金管理有限公司,林洪钧 ,Bond,2012-07-13,2012-07-13,0000-00-00,0000-00-00,100.0％×三年定期存款利率(税后)加0.5%
720003,财通收益A,财通基金管理有限公司,林洪钧 ,Bond,2015-12-25,2015-12-25,0000-00-00,0000-00-00,100.0％×中债-综合指数
730001,方正创新动力A,方正富邦基金管理有限公司,符健 ,Hybrid,2011-12-26,2011-12-26,0000-00-00,0000-00-00,80.0％×沪深300指数+20.0％×中证全债指数
730002,方正红利A,方正富邦基金管理有限公司,方伟宁 吴昊 ,Hybrid,2012-11-20,2012-11-20,0000-00-00,0000-00-00,20.0％×中证全债指数+80.0％×中证红利指数
730003,方正货币A,方正富邦基金管理有限公司,程同朦 ,Money,2012-12-26,2012-12-26,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后)
730103,方正货币B,方正富邦基金管理有限公司,程同朦 ,Money,2012-12-26,2012-12-26,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后)
740001,长安策略,长安基金管理有限公司,顾晓飞 ,Hybrid,2012-03-09,2012-03-09,0000-00-00,0000-00-00,80.0％×沪深300指数+20.0％×中证全债指数
740101,长安300,长安基金管理有限公司,林忠晶 ,Stock,2012-06-25,2012-06-25,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×沪深300非周期行业指数
740601,长安货币A,长安基金管理有限公司,方红涛 ,Money,2013-01-25,2013-01-25,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后)
740602,长安货币B,长安基金管理有限公司,方红涛 ,Money,2013-01-25,2013-01-25,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后)
750001,安信灵活,安信基金管理有限责任公司,张竞 ,Hybrid,2012-06-20,2012-06-20,0000-00-00,0000-00-00,40.0％×中债-总指数+60.0％×沪深300指数
750002,安信收益A,安信基金管理有限责任公司,李君 张翼飞 ,Bond,2012-09-25,2012-09-25,0000-00-00,0000-00-00,100.0％×上海银行间同业拆放利率(Shibor)-3个月
750003,安信收益C,安信基金管理有限责任公司,李君 张翼飞 ,Bond,2012-09-25,2012-09-25,0000-00-00,0000-00-00,100.0％×上海银行间同业拆放利率(Shibor)-3个月
750005,安信稳增A,安信基金管理有限责任公司,张明 庄园 ,Hybrid,2012-12-18,2012-12-18,0000-00-00,0000-00-00,50.0％×中证800指数+50.0％×中债-总指数-全价指数
750006,安信货币A,安信基金管理有限责任公司,肖芳芳 杨凯玮 ,Money,2013-02-05,2013-02-05,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后)
750007,安信货币B,安信基金管理有限责任公司,肖芳芳 杨凯玮 ,Money,2013-02-05,2013-02-05,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后)
762001,国金国鑫,国金基金管理有限公司,徐艳芳 张航 滕祖光 ,Hybrid,2012-08-28,2012-08-28,0000-00-00,0000-00-00,100.0％×三年定期存款利率(税后)
770001,德邦优化,德邦基金管理有限公司,房建威 ,Hybrid,2012-09-25,2012-09-25,0000-00-00,0000-00-00,60.0％×一年定期存款利率(税后)+40.0％×沪深300指数
960000,汇丰大盘H,汇丰晋信基金管理有限公司,郭敏 ,Stock,2015-12-30,2015-12-30,0000-00-00,0000-00-00,10.0％×同业存款利息率+90.0％×沪深300指数
960001,广发行业H,广发基金管理有限公司,程琨 李琛 ,Hybrid,2015-07-02,2015-07-02,0000-00-00,0000-00-00,80.0％×沪深300指数+20.0％×中证全债指数
960002,华夏回报H,华夏基金管理有限公司,蔡向阳 ,Hybrid,2015-12-29,2015-12-29,0000-00-00,0000-00-00,100.0％×一年定期存款利率
